disruption_id,service_code,operator,disruption_type,start_time,duration_min,severity,affected_stops,resolved
D004024,N13,UrbanNight Express,Flooding,2024-12-22 03:05:00,52,Medium,8,True
D004025,N9,UrbanNight Express,Vehicle Breakdown,2024-10-22 22:35:00,145,Low,14,False
D004026,N20,UrbanNight Express,Police Incident,2024-10-07 22:20:00,116,Low,5,True
D004027,N20,StarRoute Services,Flooding,2024-11-01 23:28:00,176,Medium,9,False
D004028,N1,NightLine Ltd,Flooding,2024-10-17 05:17:00,56,Medium,13,True
D004029,N13,MidCity Transit,Road Closure,2024-12-06 22:06:00,109,High,9,True
D004030,N4,NightLine Ltd,Road Closure,2024-12-12 03:53:00,178,High,18,True
D004031,N22,Capital Night Buses,Flooding,2024-12-30 04:54:00,82,High,11,True
D004032,N2,NightLine Ltd,Road Closure,2024-12-25 02:04:00,106,High,19,True
D004033,N29,NightLine Ltd,Special Event,2024-12-17 22:35:00,67,Medium,11,True
D004034,N18,NightLine Ltd,Special Event,2024-10-07 02:08:00,176,Medium,18,True
D004035,N20,MidCity Transit,Special Event,2024-11-01 03:46:00,103,Medium,7,True
D004036,N19,NightLine Ltd,Flooding,2024-12-26 05:17:00,24,Low,7,False
D004037,N24,NightLine Ltd,Police Incident,2024-11-05 02:07:00,16,Medium,14,True
D004038,N30,Capital Night Buses,Special Event,2024-12-16 05:36:00,25,Medium,2,True
D004039,N18,StarRoute Services,Road Closure,2024-10-22 23:48:00,172,Low,2,True
D004040,N29,UrbanNight Express,Road Closure,2024-11-10 02:22:00,144,Medium,18,True
D004041,N11,MidCity Transit,Vehicle Breakdown,2024-11-28 01:59:00,67,Low,13,True
D004042,N3,MidCity Transit,Special Event,2024-12-03 03:52:00,23,Medium,18,False
D004043,N19,Capital Night Buses,Police Incident,2024-12-18 23:35:00,127,Low,16,True
D004044,N14,MidCity Transit,Flooding,2024-12-13 00:05:00,142,Low,3,True
D004045,N24,MidCity Transit,Accident,2024-10-28 22:54:00,65,Low,13,True
D004046,N20,MidCity Transit,Special Event,2024-11-03 22:03:00,112,Medium,11,False
D004047,N16,StarRoute Services,Road Closure,2024-12-06 02:13:00,30,Low,6,True
D004048,N19,UrbanNight Express,Flooding,2024-12-16 03:58:00,18,Low,3,True
D004049,N29,StarRoute Services,Flooding,2024-10-03 23:09:00,177,Low,14,True
D004050,N3,NightLine Ltd,Special Event,2024-10-13 03:13:00,12,Low,14,False
D004051,N23,UrbanNight Express,Road Closure,2024-11-20 00:59:00,59,Low,8,True
D004052,N1,UrbanNight Express,Accident,2024-12-23 02:06:00,101,High,18,True
D004053,N17,StarRoute Services,Vehicle Breakdown,2024-10-26 01:45:00,135,Medium,16,True
D004054,N12,MidCity Transit,Accident,2024-12-18 04:11:00,36,Medium,10,True
D004055,N14,StarRoute Services,Vehicle Breakdown,2024-11-21 03:54:00,154,Low,15,True
D004056,N22,UrbanNight Express,Vehicle Breakdown,2024-10-24 04:38:00,40,Low,17,True
D004057,N15,UrbanNight Express,Road Closure,2024-10-22 03:49:00,146,Low,1,True
D004058,N18,NightLine Ltd,Vehicle Breakdown,2024-10-25 04:52:00,92,High,4,True
D004059,N3,NightLine Ltd,Vehicle Breakdown,2024-12-06 05:18:00,164,Low,2,True
D004060,N11,Capital Night Buses,Police Incident,2024-11-05 02:41:00,8,High,15,True
D004061,N16,StarRoute Services,Accident,2024-11-29 02:08:00,8,Low,5,True
D004062,N22,UrbanNight Express,Road Closure,2024-10-16 01:11:00,23,High,7,True
D004063,N1,UrbanNight Express,Vehicle Breakdown,2024-11-18 22:29:00,131,Low,7,True
D004064,N18,UrbanNight Express,Police Incident,2024-10-11 00:52:00,88,Low,11,True
D004065,N15,UrbanNight Express,Police Incident,2024-11-25 05:39:00,120,Low,6,True
D004066,N29,MidCity Transit,Special Event,2024-10-26 23:25:00,113,Low,15,False
D004067,N4,NightLine Ltd,Flooding,2024-11-17 23:17:00,39,Low,11,True
D004068,N4,MidCity Transit,Vehicle Breakdown,2024-10-15 05:29:00,167,Medium,5,True
D004069,N24,StarRoute Services,Road Closure,2024-11-27 02:08:00,121,Medium,11,False
D004070,N24,Capital Night Buses,Flooding,2024-10-30 03:39:00,134,High,1,True
D004071,N24,MidCity Transit,Special Event,2024-10-15 04:24:00,106,Low,5,True
D004072,N21,MidCity Transit,Police Incident,2024-12-07 23:56:00,103,High,17,False
D004073,N7,StarRoute Services,Flooding,2024-12-16 03:48:00,103,Low,17,False
D004074,N13,StarRoute Services,Special Event,2024-10-28 23:59:00,50,Low,9,True
D004075,N12,NightLine Ltd,Accident,2024-10-22 00:52:00,154,Low,12,True
D004076,N15,Capital Night Buses,Police Incident,2024-10-21 22:46:00,125,Low,10,True
D004077,N4,NightLine Ltd,Vehicle Breakdown,2024-12-09 03:30:00,39,Low,15,False
D004078,N14,Capital Night Buses,Flooding,2024-12-19 02:27:00,56,Medium,9,False
D004079,N26,Capital Night Buses,Road Closure,2024-11-24 22:05:00,148,Low,7,True
D004080,N27,StarRoute Services,Road Closure,2024-10-08 02:04:00,139,Low,6,True
D004081,N23,StarRoute Services,Accident,2024-12-06 01:21:00,105,Medium,6,True
D004082,N19,Capital Night Buses,Flooding,2024-12-19 02:20:00,18,Medium,11,True
D004083,N10,UrbanNight Express,Flooding,2024-12-22 03:03:00,130,Medium,10,True
D004084,N9,Capital Night Buses,Accident,2024-12-11 05:54:00,43,Low,2,True
D004085,N19,NightLine Ltd,Vehicle Breakdown,2024-11-20 04:41:00,109,Medium,4,True
D004086,N17,Capital Night Buses,Special Event,2024-11-11 00:26:00,156,Low,1,True
D004087,N10,StarRoute Services,Accident,2024-12-12 03:10:00,124,Low,14,True
D004088,N9,StarRoute Services,Road Closure,2024-10-03 02:16:00,14,Low,16,True
D004089,N13,UrbanNight Express,Accident,2024-10-09 23:42:00,53,High,6,True
D004090,N6,UrbanNight Express,Road Closure,2024-11-05 01:38:00,179,Low,10,False
D004091,N27,NightLine Ltd,Vehicle Breakdown,2024-10-11 00:58:00,15,Medium,5,True
D004092,N11,Capital Night Buses,Police Incident,2024-12-15 23:45:00,30,Medium,8,True
D004093,N5,Capital Night Buses,Road Closure,2024-11-01 02:56:00,32,Low,19,True
D004094,N17,StarRoute Services,Police Incident,2024-11-16 04:14:00,38,Low,9,True
D004095,N5,StarRoute Services,Vehicle Breakdown,2024-11-15 22:51:00,91,Low,12,True
D004096,N1,NightLine Ltd,Special Event,2024-11-27 05:12:00,51,High,7,True
D004097,N4,StarRoute Services,Flooding,2024-11-18 05:50:00,22,Low,11,True
D004098,N27,StarRoute Services,Vehicle Breakdown,2024-10-10 23:58:00,79,Low,9,True
D004099,N14,NightLine Ltd,Police Incident,2024-11-20 02:52:00,28,Medium,6,True
D004100,N15,StarRoute Services,Vehicle Breakdown,2024-11-21 01:44:00,144,Low,12,True
D004101,N5,StarRoute Services,Vehicle Breakdown,2024-12-21 01:00:00,22,Low,2,False
D004102,N26,NightLine Ltd,Flooding,2024-10-22 03:20:00,80,Low,17,True
D004103,N13,Capital Night Buses,Accident,2024-11-16 05:59:00,175,Low,10,True
D004104,N14,MidCity Transit,Special Event,2024-11-10 02:24:00,170,High,5,True
D004105,N1,MidCity Transit,Accident,2024-12-09 05:42:00,55,Medium,13,True
D004106,N5,NightLine Ltd,Road Closure,2024-11-19 04:18:00,32,Low,2,True
D004107,N2,StarRoute Services,Special Event,2024-10-09 03:15:00,46,Low,12,True
D004108,N14,StarRoute Services,Special Event,2024-10-18 22:55:00,111,Low,2,True
D004109,N11,UrbanNight Express,Road Closure,2024-11-19 03:02:00,106,Low,12,True
D004110,N28,UrbanNight Express,Flooding,2024-11-18 02:49:00,128,Low,10,True
D004111,N26,MidCity Transit,Accident,2024-12-30 05:21:00,16,Low,11,True
D004112,N15,Capital Night Buses,Accident,2024-10-14 04:07:00,138,Low,14,True
D004113,N18,StarRoute Services,Accident,2024-11-03 05:59:00,94,Medium,17,True
D004114,N25,NightLine Ltd,Police Incident,2024-10-06 02:21:00,146,Low,16,True
D004115,N3,NightLine Ltd,Special Event,2024-10-22 02:40:00,139,Low,8,True
D004116,N8,UrbanNight Express,Road Closure,2024-12-01 03:04:00,48,High,14,True
D004117,N29,Capital Night Buses,Accident,2024-10-20 01:55:00,96,Medium,17,True
D004118,N6,StarRoute Services,Vehicle Breakdown,2024-11-07 23:34:00,115,Medium,5,True
D004119,N7,NightLine Ltd,Special Event,2024-11-04 01:05:00,50,Low,15,True
D004120,N9,NightLine Ltd,Vehicle Breakdown,2024-11-06 04:46:00,162,Low,10,True
D004121,N23,UrbanNight Express,Flooding,2024-10-07 05:02:00,127,High,4,True
D004122,N23,Capital Night Buses,Police Incident,2024-12-23 00:10:00,134,Medium,15,True
D004123,N28,UrbanNight Express,Road Closure,2024-11-13 01:59:00,126,Low,17,False
D004124,N16,UrbanNight Express,Special Event,2024-12-03 04:28:00,25,Low,9,True
D004125,N3,Capital Night Buses,Police Incident,2024-10-19 00:29:00,163,Medium,14,True
D004126,N22,NightLine Ltd,Accident,2024-10-26 05:49:00,135,Low,1,True
D004127,N4,Capital Night Buses,Vehicle Breakdown,2024-10-17 02:16:00,52,High,11,True
D004128,N20,UrbanNight Express,Accident,2024-10-01 00:45:00,87,Medium,2,True
D004129,N22,UrbanNight Express,Police Incident,2024-12-29 01:46:00,20,Low,18,True
D004130,N14,StarRoute Services,Accident,2024-12-02 05:27:00,35,Low,18,True
D004131,N8,StarRoute Services,Accident,2024-12-03 02:03:00,146,Low,8,True
D004132,N4,Capital Night Buses,Police Incident,2024-11-11 22:02:00,142,Low,19,True
D004133,N17,StarRoute Services,Flooding,2024-10-14 03:05:00,23,Low,4,True
D004134,N2,StarRoute Services,Flooding,2024-12-15 23:20:00,156,Low,5,True
D004135,N11,StarRoute Services,Road Closure,2024-11-24 05:45:00,107,Low,17,False
D004136,N28,StarRoute Services,Vehicle Breakdown,2024-10-18 23:53:00,157,Medium,1,False
D004137,N27,NightLine Ltd,Police Incident,2024-10-13 05:00:00,127,Medium,14,False
D004138,N5,NightLine Ltd,Road Closure,2024-12-08 03:09:00,150,Low,16,True
D004139,N28,UrbanNight Express,Accident,2024-10-01 05:22:00,148,Low,18,True
D004140,N26,Capital Night Buses,Special Event,2024-11-26 01:35:00,98,Low,8,True
D004141,N27,StarRoute Services,Police Incident,2024-11-10 00:24:00,135,Low,6,True
D004142,N24,MidCity Transit,Accident,2024-12-09 00:55:00,59,High,3,True
D004143,N5,NightLine Ltd,Special Event,2024-10-27 01:40:00,34,Medium,15,True
D004144,N18,NightLine Ltd,Accident,2024-11-08 04:57:00,75,Low,13,True
D004145,N8,MidCity Transit,Road Closure,2024-11-14 23:58:00,26,High,14,False
D004146,N21,UrbanNight Express,Vehicle Breakdown,2024-11-21 01:37:00,155,Low,11,True
D004147,N29,StarRoute Services,Police Incident,2024-12-05 23:03:00,106,Medium,9,True
D004148,N3,Capital Night Buses,Accident,2024-10-05 02:48:00,105,Low,2,False
D004149,N27,NightLine Ltd,Vehicle Breakdown,2024-12-30 00:02:00,117,Low,17,True
D004150,N15,Capital Night Buses,Flooding,2024-10-22 22:34:00,112,Medium,11,True
D004151,N10,MidCity Transit,Vehicle Breakdown,2024-11-20 22:30:00,7,High,10,True
D004152,N1,Capital Night Buses,Police Incident,2024-12-10 00:22:00,60,Low,10,True
D004153,N8,StarRoute Services,Accident,2024-11-12 05:26:00,122,Low,2,True
D004154,N15,UrbanNight Express,Road Closure,2024-12-20 01:26:00,111,Medium,9,True
D004155,N15,NightLine Ltd,Special Event,2024-12-03 02:19:00,144,Low,6,True
D004156,N21,UrbanNight Express,Accident,2024-11-22 22:30:00,168,Low,4,True
D004157,N22,NightLine Ltd,Accident,2024-11-29 01:58:00,49,Low,10,True
D004158,N14,Capital Night Buses,Road Closure,2024-11-24 04:11:00,110,Medium,13,False
D004159,N11,MidCity Transit,Accident,2024-12-03 00:44:00,12,Medium,8,True
D004160,N6,StarRoute Services,Flooding,2024-11-29 05:32:00,106,Medium,16,False
D004161,N19,NightLine Ltd,Road Closure,2024-10-30 03:07:00,27,Low,7,False
D004162,N1,Capital Night Buses,Vehicle Breakdown,2024-12-03 04:20:00,141,Medium,2,False
D004163,N1,UrbanNight Express,Accident,2024-10-17 00:54:00,26,High,16,False
D004164,N26,UrbanNight Express,Road Closure,2024-12-26 03:27:00,29,Low,2,True
D004165,N6,NightLine Ltd,Vehicle Breakdown,2024-12-07 00:29:00,47,Low,1,True
D004166,N5,UrbanNight Express,Road Closure,2024-11-02 00:45:00,164,Medium,3,True
D004167,N27,NightLine Ltd,Accident,2024-10-23 02:18:00,142,Medium,19,True
D004168,N1,MidCity Transit,Vehicle Breakdown,2024-10-09 00:02:00,27,Low,17,True
D004169,N28,UrbanNight Express,Vehicle Breakdown,2024-10-11 01:11:00,40,Medium,3,False
D004170,N29,MidCity Transit,Accident,2024-12-21 00:49:00,47,High,10,True
D004171,N2,StarRoute Services,Flooding,2024-11-03 04:48:00,128,Medium,1,True
D004172,N24,StarRoute Services,Vehicle Breakdown,2024-10-16 05:06:00,91,Medium,11,True
D004173,N30,StarRoute Services,Police Incident,2024-11-10 02:20:00,107,Medium,11,True
D004174,N6,MidCity Transit,Road Closure,2024-10-02 03:01:00,17,Low,12,True
D004175,N21,MidCity Transit,Special Event,2024-12-11 00:47:00,115,Low,12,True
D004176,N27,NightLine Ltd,Accident,2024-12-25 22:06:00,176,Low,11,True
D004177,N7,Capital Night Buses,Flooding,2024-11-19 00:00:00,46,Medium,9,True
D004178,N18,UrbanNight Express,Police Incident,2024-11-11 04:13:00,121,Low,11,True
D004179,N22,MidCity Transit,Police Incident,2024-12-13 22:34:00,37,Low,8,False
D004180,N5,NightLine Ltd,Road Closure,2024-11-22 05:23:00,119,Medium,9,True
D004181,N23,StarRoute Services,Vehicle Breakdown,2024-12-05 03:09:00,9,Medium,11,True
D004182,N3,UrbanNight Express,Vehicle Breakdown,2024-11-14 23:56:00,133,Medium,12,True
D004183,N21,NightLine Ltd,Vehicle Breakdown,2024-11-08 05:18:00,145,High,13,True
D004184,N12,Capital Night Buses,Police Incident,2024-12-29 01:36:00,136,Medium,15,True
D004185,N6,MidCity Transit,Vehicle Breakdown,2024-10-04 23:16:00,22,High,18,True
D004186,N29,UrbanNight Express,Police Incident,2024-12-13 23:31:00,64,Low,8,True
D004187,N10,NightLine Ltd,Vehicle Breakdown,2024-10-26 04:41:00,115,High,1,True
D004188,N25,UrbanNight Express,Special Event,2024-12-03 22:59:00,25,Low,2,True
D004189,N27,Capital Night Buses,Accident,2024-12-08 23:42:00,93,Low,9,False
D004190,N23,NightLine Ltd,Special Event,2024-12-19 00:15:00,28,Low,10,True
D004191,N30,Capital Night Buses,Accident,2024-12-22 02:13:00,72,Medium,7,True
D004192,N21,NightLine Ltd,Flooding,2024-12-02 22:26:00,40,Low,11,True
D004193,N13,MidCity Transit,Flooding,2024-12-01 01:48:00,40,Low,8,True
D004194,N27,StarRoute Services,Police Incident,2024-11-26 04:37:00,123,Medium,1,True
D004195,N20,UrbanNight Express,Police Incident,2024-11-21 22:46:00,66,Medium,9,True
D004196,N13,StarRoute Services,Special Event,2024-12-22 01:42:00,74,Medium,2,True
D004197,N6,MidCity Transit,Police Incident,2024-10-09 04:36:00,133,High,7,True
D004198,N15,NightLine Ltd,Accident,2024-10-22 22:08:00,136,Medium,15,True
D004199,N10,StarRoute Services,Vehicle Breakdown,2024-11-26 00:21:00,152,Medium,10,True
D004200,N15,UrbanNight Express,Flooding,2024-12-26 05:35:00,83,Medium,9,True
D004201,N16,MidCity Transit,Road Closure,2024-12-28 23:28:00,142,Medium,11,False
D004202,N24,MidCity Transit,Flooding,2024-12-27 03:59:00,70,Low,11,True
D004203,N28,NightLine Ltd,Special Event,2024-11-01 05:13:00,179,Medium,8,True
D004204,N9,NightLine Ltd,Vehicle Breakdown,2024-11-17 03:12:00,88,Medium,13,True
D004205,N23,NightLine Ltd,Accident,2024-10-17 02:44:00,165,High,1,True
D004206,N4,StarRoute Services,Flooding,2024-10-04 05:56:00,39,Low,5,True
D004207,N14,MidCity Transit,Flooding,2024-11-03 03:27:00,20,High,6,True
D004208,N1,Capital Night Buses,Police Incident,2024-10-08 03:08:00,110,Low,2,True
D004209,N26,NightLine Ltd,Special Event,2024-11-10 00:10:00,149,Medium,6,True
D004210,N7,MidCity Transit,Vehicle Breakdown,2024-11-10 23:32:00,63,Medium,16,True
D004211,N10,UrbanNight Express,Road Closure,2024-10-23 22:01:00,35,Low,11,True
D004212,N16,Capital Night Buses,Accident,2024-11-18 01:56:00,13,Medium,9,False
D004213,N15,UrbanNight Express,Special Event,2024-11-17 23:21:00,91,Low,9,True
D004214,N27,MidCity Transit,Special Event,2024-10-12 01:20:00,12,Low,17,True
D004215,N11,MidCity Transit,Special Event,2024-12-03 04:39:00,31,Medium,13,True
D004216,N5,UrbanNight Express,Vehicle Breakdown,2024-12-13 01:44:00,132,Low,9,True
D004217,N12,MidCity Transit,Road Closure,2024-10-23 03:18:00,69,Medium,7,True
D004218,N21,UrbanNight Express,Vehicle Breakdown,2024-11-25 03:19:00,168,Medium,11,True
D004219,N25,StarRoute Services,Special Event,2024-12-15 00:07:00,70,Low,4,True
D004220,N22,UrbanNight Express,Police Incident,2024-11-07 01:42:00,165,Low,12,True
D004221,N28,Capital Night Buses,Accident,2024-12-02 23:27:00,163,Medium,6,True
D004222,N17,MidCity Transit,Road Closure,2024-12-06 01:39:00,138,Medium,11,True
D004223,N16,NightLine Ltd,Vehicle Breakdown,2024-12-06 01:40:00,12,Low,19,False
D004224,N12,Capital Night Buses,Road Closure,2024-11-20 03:27:00,170,High,10,True
D004225,N26,UrbanNight Express,Vehicle Breakdown,2024-12-14 04:51:00,42,Low,11,True
D004226,N21,NightLine Ltd,Accident,2024-12-25 00:28:00,48,Low,12,True
D004227,N21,MidCity Transit,Special Event,2024-11-24 04:31:00,104,Low,18,False
D004228,N30,Capital Night Buses,Police Incident,2024-10-11 03:11:00,32,Low,8,True
D004229,N1,StarRoute Services,Flooding,2024-12-08 22:07:00,131,High,7,False
D004230,N10,NightLine Ltd,Accident,2024-12-14 01:55:00,19,High,19,True
D004231,N15,MidCity Transit,Accident,2024-10-29 03:35:00,46,High,14,True
D004232,N14,NightLine Ltd,Accident,2024-10-03 22:03:00,145,High,14,True
D004233,N14,UrbanNight Express,Road Closure,2024-11-09 02:06:00,48,High,4,True
D004234,N30,StarRoute Services,Vehicle Breakdown,2024-12-13 02:46:00,67,Low,6,True
D004235,N21,UrbanNight Express,Accident,2024-12-20 04:44:00,37,Low,3,True
D004236,N24,UrbanNight Express,Flooding,2024-12-04 22:33:00,71,Low,7,True
D004237,N2,StarRoute Services,Flooding,2024-12-28 23:09:00,71,Medium,4,True
D004238,N29,MidCity Transit,Vehicle Breakdown,2024-10-22 22:20:00,64,Low,12,True
D004239,N12,Capital Night Buses,Vehicle Breakdown,2024-11-23 23:21:00,55,Medium,2,True
D004240,N4,NightLine Ltd,Special Event,2024-11-25 04:42:00,179,Medium,5,True
D004241,N30,StarRoute Services,Special Event,2024-11-02 01:56:00,139,Medium,2,True
D004242,N19,Capital Night Buses,Special Event,2024-10-23 00:31:00,118,Medium,17,False
D004243,N3,UrbanNight Express,Police Incident,2024-12-17 22:44:00,88,Low,3,True
D004244,N19,NightLine Ltd,Police Incident,2024-11-01 22:13:00,16,Medium,15,True
D004245,N30,NightLine Ltd,Special Event,2024-10-23 22:46:00,61,Low,5,True
D004246,N11,UrbanNight Express,Flooding,2024-10-06 02:16:00,139,Low,12,True
D004247,N19,StarRoute Services,Accident,2024-10-05 00:55:00,115,Medium,2,True
D004248,N8,StarRoute Services,Special Event,2024-10-06 23:55:00,178,Low,12,True
D004249,N12,NightLine Ltd,Police Incident,2024-10-13 01:21:00,136,Low,17,True
D004250,N12,StarRoute Services,Vehicle Breakdown,2024-12-05 04:15:00,10,Low,1,True
D004251,N26,UrbanNight Express,Flooding,2024-11-15 22:46:00,123,Medium,9,True
D004252,N29,NightLine Ltd,Road Closure,2024-11-24 05:13:00,131,Low,8,True
D004253,N25,MidCity Transit,Flooding,2024-10-26 01:05:00,41,Low,5,True
D004254,N20,UrbanNight Express,Road Closure,2024-12-30 01:04:00,145,High,3,True
D004255,N7,NightLine Ltd,Road Closure,2024-11-10 23:32:00,118,Medium,16,True
D004256,N30,UrbanNight Express,Flooding,2024-11-16 00:41:00,74,Medium,10,True
D004257,N2,Capital Night Buses,Flooding,2024-10-17 03:44:00,149,High,11,True
D004258,N16,UrbanNight Express,Flooding,2024-10-10 04:15:00,102,Medium,2,True
D004259,N30,NightLine Ltd,Special Event,2024-10-19 04:17:00,173,Medium,1,True
D004260,N13,MidCity Transit,Road Closure,2024-11-19 23:28:00,140,Medium,11,True
D004261,N19,StarRoute Services,Road Closure,2024-12-14 02:29:00,104,Low,4,True
D004262,N16,NightLine Ltd,Flooding,2024-10-23 00:39:00,7,Medium,19,False
D004263,N9,UrbanNight Express,Flooding,2024-10-10 22:37:00,64,Low,15,True
D004264,N9,NightLine Ltd,Flooding,2024-12-04 04:26:00,159,Low,16,True
D004265,N5,NightLine Ltd,Road Closure,2024-10-24 00:12:00,34,Medium,8,True
D004266,N25,Capital Night Buses,Police Incident,2024-11-29 23:22:00,177,Low,18,False
D004267,N16,UrbanNight Express,Flooding,2024-11-01 02:53:00,116,High,2,True
D004268,N19,Capital Night Buses,Police Incident,2024-12-11 22:31:00,11,Medium,5,True
D004269,N1,UrbanNight Express,Vehicle Breakdown,2024-11-15 00:32:00,150,High,7,True
D004270,N11,UrbanNight Express,Special Event,2024-10-04 02:38:00,80,Low,15,True
D004271,N11,NightLine Ltd,Police Incident,2024-10-01 01:31:00,154,Medium,1,True
D004272,N20,MidCity Transit,Vehicle Breakdown,2024-11-20 02:59:00,114,Medium,17,False
D004273,N18,Capital Night Buses,Flooding,2024-10-25 00:37:00,60,Medium,11,True
D004274,N27,Capital Night Buses,Police Incident,2024-10-16 23:54:00,124,Medium,13,True
D004275,N5,UrbanNight Express,Special Event,2024-12-18 05:47:00,141,High,5,False
D004276,N11,MidCity Transit,Vehicle Breakdown,2024-11-16 23:45:00,59,Low,7,True
D004277,N27,Capital Night Buses,Flooding,2024-12-06 23:28:00,49,High,19,True
D004278,N17,NightLine Ltd,Road Closure,2024-10-04 03:08:00,137,Low,19,True
